,index,order_id,cust_id,gender,age,date,status,retail_supplier,sku,category,size,qty,currency,amount,ship-city,ship-state,ship-postal-code,ship-country,b2b
22374,22375,405-0799429-9789102,799429,W,18,2022-06-12,Delivered,Amazon,JNE3836-KR-XL,kurta,XL,1,INR,635,GUWAHATI,ASSAM,781035,IN,False
22375,22376,408-7430776-5298735,7430776,W,37,2022-06-12,Delivered,Ajio,SET394-KR-NP-XS,set,XS,1,INR,1096,KOLKATA,WEST BENGAL,700073,IN,False
22376,22377,404-0044525-0164351,44525,W,19,2022-06-12,Delivered,Flipkart,SET401-KR-NP-L,set,L,1,INR,999,Erode,TAMIL NADU,638107,IN,False
22377,22378,404-6409952-3396310,6409952,W,29,2022-06-12,Delivered,Myntra,J0008-SKD-XXXL,set,3XL,1,INR,1133,BENGALURU,KARNATAKA,560034,IN,False
22378,22379,402-7274004-5767515,7274004,W,52,2022-06-12,Delivered,Amazon,J0112-TP-XL,top,XL,1,INR,354,GURUGRAM,HARYANA,122001,IN,False
22379,22380,402-7875779-0526743,7875779,W,78,2022-06-12,Delivered,Others,JNE3510-KR-XL,kurta,XL,1,INR,457,KALAMASSERY,KERALA,682024,IN,False
22380,22381,407-2470888-9209162,2470888,W,43,2022-06-12,Delivered,Amazon,JNE3759-KR-XXL,kurta,XXL,1,INR,544,BENGALURU,KARNATAKA,560076,IN,False
22381,22382,407-3361161-9573167,3361161,W,24,2022-06-12,Delivered,Myntra,JNE3363-KR-1032-XS,kurta,XS,1,INR,376,JABALPUR,MADHYA PRADESH,482005,IN,False
22382,22383,171-2866939-5534711,2866939,W,37,2022-06-12,Delivered,Amazon,SET304-KR-DPT-S,set,S,1,INR,1115,BENGALURU,KARNATAKA,560094,IN,False
22383,22384,402-2987276-0580368,2987276,W,54,2022-06-12,Delivered,Myntra,JNE3476-KR-M,kurta,M,1,INR,399,CHENNAI,TAMIL NADU,600032,IN,False
22384,22385,406-4945782-7258764,4945782,W,40,2022-06-12,Delivered,Amazon,JNE3781-KR-XXXL,kurta,3XL,1,INR,432,ALIGARH,UTTAR PRADESH,202001,IN,False
22385,22386,402-0939912-7919501,939912,W,30,2022-06-12,Delivered,Amazon,JNE3510-KR-S,kurta,S,1,INR,429,BENGALURU,KARNATAKA,562125,IN,False
22386,22387,402-1161965-2347533,1161965,W,26,2022-06-12,Delivered,Nalli,JNE3451-KR-M,kurta,M,1,INR,380,MIRYALAGUDA,TELANGANA,508207,IN,False
22387,22388,402-7655044-5491530,7655044,W,49,2022-06-12,Delivered,Amazon,JNE3440-KR-N-XXXL,kurta,3XL,1,INR,399,BENGALURU,KARNATAKA,560062,IN,False
22388,22389,171-0030008-7434775,30008,W,18,2022-06-12,Delivered,Meesho,J0390-TP-M,top,M,1,INR,625,HYDERABAD,TELANGANA,500072,IN,False
22389,22390,403-8549356-9656350,8549356,M,20,2022-06-12,Delivered,Amazon,JNE3797-KR-L,western dress,L,1,INR,735,BENGALURU,KARNATAKA,560087,IN,False
22390,22391,171-9604818-9389155,9604818,W,18,2022-06-12,Delivered,Amazon,SET217-KR-PP-S,set,S,1,INR,786,BENGALURU,KARNATAKA,560043,IN,False
22391,22392,402-3412055-4240313,3412055,W,30,2022-06-12,Delivered,Ajio,JNE3311-KR-L,kurta,L,1,INR,599,BENGALURU,KARNATAKA,560047,IN,False
22392,22393,404-9589905-4545963,9589905,W,45,2022-06-12,Delivered,Meesho,JNE3643-TP-N-XL,top,XL,1,INR,292,THOOTHUKKUDI,TAMIL NADU,628001,IN,False
22393,22394,171-3532273-2509105,3532273,M,70,2022-06-12,Delivered,Amazon,SAR027,saree,Free,1,INR,562,SEDAM,KARNATAKA,585222,IN,False
22394,22395,171-0748681-3293142,748681,W,20,2022-06-12,Delivered,Amazon,SET359-KR-NP-L,set,L,1,INR,872,DINDIGUL,TAMIL NADU,624601,IN,False
22395,22396,171-0450846-1766757,450846,M,56,2022-06-12,Delivered,Flipkart,SAR027,saree,Free,1,INR,581,NEW DELHI,DELHI,110092,IN,False
22396,22397,402-8941887-3628340,8941887,M,77,2022-06-12,Delivered,Myntra,SET331-KR-NP-XL,set,XL,1,INR,635,New delhi,DELHI,110087,IN,False
22397,22398,407-0187752-5713133,187752,W,18,2022-06-12,Delivered,Ajio,JNE3573-KR-S,kurta,S,1,INR,377,FARIDABAD,HARYANA,121009,IN,False
22398,22399,406-0139048-3247533,139048,W,36,2022-06-12,Delivered,Myntra,SET345-KR-NP-M,set,M,1,INR,626,BENGALURU,KARNATAKA,560060,IN,False
22399,22400,403-2650948-1096345,2650948,M,74,2022-06-12,Delivered,Flipkart,J0395-DR-L,western dress,L,1,INR,859,VASAI west,MAHARASHTRA,401201,IN,False
22400,22401,402-0339039-1328365,339039,M,37,2022-06-12,Delivered,Others,SAR028,saree,Free,1,INR,329,VIJAYAWADA,ANDHRA PRADESH,520001,IN,False
22401,22402,404-8265009-0031547,8265009,M,19,2022-06-12,Delivered,Amazon,SET261-KR-PP-S,set,S,1,INR,449,KAHALGAON,BIHAR,813203,IN,False
22402,22403,403-9009660-7448353,9009660,W,46,2022-06-12,Delivered,Myntra,SET201-KR-NP-A-XS,set,XS,1,INR,568,NOIDA,UTTAR PRADESH,201309,IN,False
22403,22404,403-5523007-5105933,5523007,W,62,2022-06-12,Delivered,Meesho,JNE3434-KR-L,kurta,L,1,INR,319,NOIDA,UTTAR PRADESH,201301,IN,False
22404,22405,403-5523007-5105933,5523007,W,48,2022-06-12,Delivered,Ajio,JNE3487-KR-XL,kurta,XL,1,INR,345,CHENNAI,TAMIL NADU,600122,IN,False
22405,22406,403-5523007-5105933,5523007,W,46,2022-06-12,Delivered,Others,JNE3546-KR-M,kurta,M,1,INR,468,HYDERABAD,TELANGANA,500043,IN,False
22406,22407,405-5298251-8765143,5298251,M,34,2022-06-12,Delivered,Amazon,J0144-SET-XS,set,XS,1,INR,499,CHENNUR,TELANGANA,504201,IN,False
22407,22408,405-5298251-8765143,5298251,W,41,2022-06-12,Delivered,Myntra,SET268-KR-NP-S,set,S,1,INR,788,AHMADNAGAR,MAHARASHTRA,414111,IN,False
22408,22409,405-5298251-8765143,5298251,W,58,2022-06-12,Delivered,Amazon,SET291-KR-PP-M,set,M,1,INR,569,GURUGRAM,HARYANA,122022,IN,False
22409,22410,405-5298251-8765143,5298251,W,26,2022-06-12,Delivered,Amazon,SET240-KR-PP-XXL,set,XXL,1,INR,579,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410,IN,False
22410,22411,405-5298251-8765143,5298251,W,39,2022-06-12,Delivered,Others,SET252-KR-PP-S,set,S,1,INR,759,MOHALI,PUNJAB,160071,IN,False
22411,22412,171-3290683-6861112,3290683,W,24,2022-06-12,Delivered,Amazon,JNE3648-TP-N-XXL,top,XXL,1,INR,729,BENGALURU,KARNATAKA,560034,IN,False
22412,22413,404-0103538-0087535,103538,W,28,2022-06-12,Delivered,Amazon,MEN5004-KR-S,kurta,S,1,INR,480,NAVI MUMBAI,MAHARASHTRA,400706,IN,False
22413,22414,404-7301116-0228342,7301116,W,35,2022-06-12,Delivered,Myntra,JNE3256-KR-L,kurta,L,1,INR,481,Hyderabad,TELANGANA,500008,IN,False
22414,22415,405-0521908-9129908,521908,M,25,2022-06-12,Delivered,Myntra,J0335-DR-S,western dress,S,1,INR,807,PATNA,BIHAR,800020,IN,False
22415,22416,171-8936930-5429117,8936930,W,24,2022-06-12,Delivered,Amazon,JNE3373-KR-L,kurta,L,1,INR,376,GUNTUR,ANDHRA PRADESH,522213,IN,False
22416,22417,405-4396812-3959550,4396812,W,57,2022-06-12,Delivered,Flipkart,SET374-KR-NP-XS,set,XS,1,INR,597,JAMSHEDPUR,JHARKHAND,831004,IN,False
22417,22418,402-5771626-9118719,5771626,W,18,2022-06-12,Delivered,Nalli,JNE2266-KR-490-A-XL,kurta,XL,1,INR,368,SECUNDERABAD,TELANGANA,500025,IN,False
22418,22419,402-7388296-1985166,7388296,M,36,2022-06-12,Delivered,Myntra,J0341-DR-S,western dress,S,1,INR,842,NEW DELHI,DELHI,110065,IN,False
22419,22420,403-1495814-9747518,1495814,W,73,2022-06-12,Delivered,Myntra,JNE3461-KR-L,kurta,L,1,INR,387,PUNE,MAHARASHTRA,411047,IN,False
22420,22421,405-8906573-3167551,8906573,W,22,2022-06-12,Delivered,Amazon,J0119-TP-XXXL,top,3XL,1,INR,574,PUNE,MAHARASHTRA,410504,IN,False
22421,22422,407-8935858-1097965,8935858,W,49,2022-06-12,Delivered,Meesho,JNE3160-KR-G-XL,kurta,XL,1,INR,749,KOLKATA,WEST BENGAL,700008,IN,False
22422,22423,408-1937012-9444333,1937012,M,19,2022-06-12,Delivered,Myntra,J0341-DR-S,western dress,S,1,INR,1168,MUMBAI,MAHARASHTRA,400072,IN,False
22423,22424,403-2258866-4202707,2258866,W,19,2022-06-12,Delivered,Meesho,JNE3311-KR-L,kurta,L,1,INR,599,HYDERABAD,TELANGANA,500055,IN,False
22424,22425,405-6859990-3954729,6859990,M,43,2022-06-12,Delivered,Amazon,J0396-DR-M,western dress,M,1,INR,859,MUMBAI,MAHARASHTRA,400072,IN,False
22425,22426,403-0189449-1888358,189449,M,28,2022-06-12,Delivered,Ajio,SAR005,saree,Free,1,INR,603,MUZAFFARPUR,BIHAR,843113,IN,False
22426,22427,406-1525489-8691528,1525489,W,20,2022-06-12,Delivered,Others,JNE3611-KR-M,kurta,M,1,INR,349,BENGALURU,KARNATAKA,560092,IN,False
22427,22428,407-4447333-7019522,4447333,M,69,2022-06-12,Delivered,Myntra,SAR002,saree,Free,1,INR,521,HYDERABAD,TELANGANA,500088,IN,False
22428,22429,408-9128996-9949952,9128996,M,18,2022-06-12,Delivered,Nalli,JNE3798-KR-XXXL,western dress,3XL,1,INR,725,BANGALORE,KARNATAKA,560079,IN,False
22429,22430,406-6649851-3629915,6649851,W,36,2022-06-12,Delivered,Myntra,JNE3613-KR-XS,kurta,XS,1,INR,399,NELLORE,ANDHRA PRADESH,524003,IN,False
22430,22431,408-9049567-0099558,9049567,M,51,2022-06-12,Delivered,Meesho,J0013-SKD-S,set,S,1,INR,1072,SINGTAM,SIKKIM,737134,IN,False
22431,22432,403-5049764-3997967,5049764,W,66,2022-06-12,Delivered,Myntra,JNE3805-KR-XL,kurta,XL,1,INR,459,KOLKATA,WEST BENGAL,700086,IN,False
22432,22433,407-0233678-8857131,233678,M,49,2022-06-12,Delivered,Amazon,SET349-KR-NP-XL,set,XL,1,INR,958,ZIRAKPUR,PUNJAB,140603,IN,False
22433,22434,404-4095045-0477920,4095045,M,33,2022-06-12,Delivered,Amazon,J0207-DR-XS,western dress,XS,1,INR,1229,GURUGRAM,HARYANA,122017,IN,False
22434,22435,402-2773018-6089964,2773018,W,20,2022-06-12,Delivered,Myntra,JNE3862-TU-M,top,M,1,INR,836,VIJAYAWADA,ANDHRA PRADESH,520007,IN,False
22435,22436,402-1390025-3029947,1390025,M,70,2022-06-12,Delivered,Flipkart,JNE3797-KR-A-XL,western dress,XL,1,INR,725,CHENNAI,TAMIL NADU,600066,IN,False
22436,22437,403-2901603-6273101,2901603,W,61,2022-06-12,Delivered,Others,JNE3522-KR-XXXL,kurta,3XL,1,INR,342,GORAKHPUR,UTTAR PRADESH,273001,IN,False
22437,22438,405-6418280-9882751,6418280,W,31,2022-06-12,Delivered,Myntra,J0390-TP-L,top,L,1,INR,625,DHOLKA,GUJARAT,382225,IN,False
22438,22439,403-4768532-4962717,4768532,W,45,2022-06-12,Delivered,Nalli,J0390-TP-M,top,M,1,INR,869,PILERU,ANDHRA PRADESH,517214,IN,False
22439,22440,403-4768532-4962717,4768532,W,22,2022-06-12,Delivered,Amazon,J0297-TP-XL,top,XL,1,INR,574,ITANAGAR,ARUNACHAL PRADESH,791111,IN,False
22440,22441,408-5624411-7023508,5624411,M,19,2022-06-12,Delivered,Flipkart,JNE3797-KR-S,western dress,S,1,INR,735,RAXAUL BAZAR,BIHAR,845305,IN,False
22441,22442,408-2945937-8750762,2945937,W,30,2022-06-12,Delivered,Ajio,JNE3538-KR-XS,kurta,XS,1,INR,267,NAGPUR,MAHARASHTRA,440009,IN,False
22442,22443,404-2626280-7985122,2626280,W,64,2022-06-12,Delivered,Myntra,J0386-KR-XXL,kurta,XXL,1,INR,967,HYDERABAD,TELANGANA,500072,IN,False
22443,22444,404-4419629-6141906,4419629,W,24,2022-06-12,Delivered,Flipkart,J0119-TP-XXXL,top,3XL,1,INR,550,MUMBAI,MAHARASHTRA,400102,IN,False
22444,22445,406-0881159-5363531,881159,W,47,2022-06-12,Delivered,Flipkart,JNE3288-KR-XXXL,kurta,3XL,1,INR,480,ALUVA,KERALA,683101,IN,False
22445,22446,408-9639926-0389914,9639926,M,25,2022-06-12,Delivered,Myntra,NW029-ST-SR-S,set,S,1,INR,455,MUMBAI,MAHARASHTRA,400072,IN,False
22446,22447,407-8671045-0286741,8671045,M,45,2022-06-12,Delivered,Amazon,SET324-KR-NP-S,set,S,1,INR,635,BENGALURU,KARNATAKA,560066,IN,False
22447,22448,408-6650482-5892325,6650482,W,25,2022-06-12,Delivered,Amazon,JNE3405-KR-L,kurta,L,1,INR,399,CHENNAI,TAMIL NADU,600100,IN,False
22448,22449,406-6262791-2855555,6262791,W,22,2022-06-12,Delivered,Myntra,JNE3611-KR-S,kurta,S,1,INR,459,KOLKATA,WEST BENGAL,700041,IN,False
22449,22450,408-9667666-5575555,9667666,W,59,2022-06-12,Delivered,Myntra,JNE2171-KR-437-L,kurta,L,1,INR,495,KOLKATA,WEST BENGAL,700103,IN,False
22450,22451,404-8090865-4677938,8090865,W,30,2022-06-12,Delivered,Myntra,JNE3795-KR-M,kurta,M,1,INR,517,CHENNAI,TAMIL NADU,600038,IN,False
22451,22452,407-2367943-7513957,2367943,M,39,2022-06-12,Delivered,Myntra,J0401-DR-XXL,western dress,XXL,1,INR,832,NAVI MUMBAI,MAHARASHTRA,400703,IN,False
22452,22453,402-2937629-5885162,2937629,W,23,2022-06-12,Delivered,Flipkart,JNE3363-KR-1032-L,kurta,L,1,INR,376,NAGAPATTINAM,TAMIL NADU,609107,IN,False
22453,22454,402-1503699-0867536,1503699,M,41,2022-06-12,Delivered,Amazon,SAR011,saree,Free,1,INR,699,NEW DELHI,DELHI,110033,IN,False
22454,22455,407-6473562-1554704,6473562,W,20,2022-06-12,Delivered,Amazon,JNE3810-KR-XS,kurta,XS,1,INR,569,BENGALURU,KARNATAKA,560110,IN,False
22455,22456,403-7276147-5398705,7276147,M,46,2022-06-12,Delivered,Amazon,SET393-KR-NP-XXL,set,XXL,1,INR,984,BHUBANESWAR,ODISHA,751019,IN,False
22456,22457,406-1177021-0083563,1177021,M,59,2022-06-12,Delivered,Amazon,J0280-SKD-M,set,M,1,INR,1576,AIMANAM,KERALA,686015,IN,False
22457,22458,402-6954217-1247508,6954217,W,45,2022-06-12,Delivered,Amazon,JNE3567-KR-M,kurta,M,1,INR,399,PUNE,MAHARASHTRA,411041,IN,False
22458,22459,402-6954217-1247508,6954217,M,26,2022-06-12,Delivered,Amazon,JNE3800-KR-XL,western dress,XL,1,INR,725,DELHI,DELHI,110041,IN,False
22459,22460,404-9456793-6360353,9456793,W,75,2022-06-12,Returned,Amazon,J0230-SKD-L,set,L,1,INR,969,Silchar,ASSAM,788107,IN,False
22460,22461,171-0107864-0451508,107864,W,37,2022-06-12,Delivered,Flipkart,JNE3391-KR-S,kurta,S,1,INR,432,GREATER NOIDA,UTTAR PRADESH,201310,IN,False
22461,22462,402-4584926-6662760,4584926,W,33,2022-06-12,Delivered,Ajio,JNE3865-TP-M,top,M,1,INR,513,BILASPUR,HARYANA,135102,IN,False
22462,22463,171-8969189-9407563,8969189,W,23,2022-06-12,Delivered,Amazon,JNE2305-KR-533-XS,kurta,XS,1,INR,376,MUDBIDRI,KARNATAKA,574227,IN,False
22463,22464,402-8980387-5965930,8980387,W,37,2022-06-12,Delivered,Myntra,SET278-KR-NP-M,set,M,1,INR,1432,NAVI MUMBAI,MAHARASHTRA,400703,IN,False
22464,22465,403-7494956-4624309,7494956,W,45,2022-06-12,Delivered,Myntra,JNE3721-KR-S,kurta,S,1,INR,292,MUMBAI,MAHARASHTRA,400049,IN,False
22465,22466,171-0793379-5710731,793379,W,30,2022-06-11,Delivered,Meesho,SET282-KR-PP-L,set,L,1,INR,1099,Secunderabad,TELANGANA,500010,IN,False
22466,22467,171-6043784-7953101,6043784,W,42,2022-06-11,Delivered,Flipkart,SET331-KR-NP-L,set,L,1,INR,603,BAKHTIARPUR,BIHAR,803212,IN,False
22467,22468,407-0705129-1550725,705129,W,18,2022-06-11,Delivered,Flipkart,JNE3437-KR-XXXL,kurta,3XL,1,INR,517,CHENNAI,TAMIL NADU,600092,IN,False
22468,22469,404-4592724-6597962,4592724,W,25,2022-06-11,Delivered,Flipkart,SET347-KR-NP-XL,set,XL,1,INR,801,NEW DELHI,DELHI,110076,IN,False
22469,22470,408-4675255-9941931,4675255,M,36,2022-06-11,Delivered,Ajio,JNE3879-DR-M,western dress,M,1,INR,791,HYDERABAD,TELANGANA,501505,IN,False
22470,22471,408-8618808-7877151,8618808,W,42,2022-06-11,Delivered,Flipkart,SET336-KR-NP-L,set,L,1,INR,865,GUWAHATI,ASSAM,781005,IN,False
22471,22472,408-4600180-5173130,4600180,W,75,2022-06-11,Delivered,Ajio,NW030-TP-PJ-M,set,M,1,INR,565,PALI,RAJASTHAN,306401,IN,False
22472,22473,171-3735620-3089923,3735620,M,36,2022-06-11,Delivered,Amazon,J0413-DR-S,western dress,S,1,INR,741,NEW DELHI,DELHI,110091,IN,False
22473,22474,407-3073786-4436324,3073786,M,50,2022-06-11,Delivered,Flipkart,JNE3797-KR-XS,western dress,XS,1,INR,735,DURGAPUR,WEST BENGAL,713205,IN,False
22474,22475,408-1271247-1192336,1271247,M,35,2022-06-11,Delivered,Meesho,SET197-KR-NP-XXXL,set,3XL,1,INR,730,DELHI,DELHI,110092,IN,False
22475,22476,408-5381748-7166767,5381748,W,30,2022-06-11,Delivered,Flipkart,SET330-KR-PP-XXXL,set,3XL,1,INR,560,PUNE,MAHARASHTRA,411038,IN,False
22476,22477,405-3138518-1125907,3138518,M,42,2022-06-11,Delivered,Myntra,JNE3797-KR-L,western dress,L,1,INR,725,HYDERABAD,TELANGANA,500087,IN,False
22477,22478,407-1682531-5979550,1682531,W,24,2022-06-11,Delivered,Amazon,JNE2305-KR-533-XL,kurta,XL,1,INR,357,NEW DELHI,DELHI,110034,IN,False
22478,22479,407-6137875-5684366,6137875,M,34,2022-06-11,Delivered,Flipkart,SAR010,saree,Free,1,INR,761,VADODARA,GUJARAT,390021,IN,False
22479,22480,407-5883748-4725952,5883748,M,35,2022-06-11,Delivered,Flipkart,J0106-KR-S,western dress,S,1,INR,999,TALODA,MAHARASHTRA,425413,IN,False
22480,22481,408-7756666-8420362,7756666,M,56,2022-06-11,Delivered,Amazon,SET394-KR-NP-M,set,M,1,INR,1096,UDUPI,KARNATAKA,576101,IN,False
22481,22482,406-7313783-3881168,7313783,W,47,2022-06-11,Delivered,Amazon,J0249-SKD-L,set,L,1,INR,939,PUNE,MAHARASHTRA,411038,IN,False
22482,22483,404-6512796-1681960,6512796,W,35,2022-06-11,Delivered,Ajio,JNE3645-TP-N-M,top,M,1,INR,432,VASAI VIRAR,MAHARASHTRA,401203,IN,False
22483,22484,404-6512796-1681960,6512796,M,56,2022-06-11,Delivered,Flipkart,J0236-SKD-XXXL,set,3XL,1,INR,912,UDAIPUR,RAJASTHAN,313001,IN,False
22484,22485,404-6512796-1681960,6512796,W,20,2022-06-11,Delivered,Meesho,JNE3784-KR-XXL,kurta,XXL,1,INR,458,NAVI MUMBAI,MAHARASHTRA,410206,IN,False
22485,22486,404-0808430-0353948,808430,W,22,2022-06-11,Delivered,Myntra,JNE3294-KR-XXL,kurta,XXL,1,INR,449,HYDERABAD,TELANGANA,500048,IN,False
22486,22487,171-3000793-9077932,3000793,W,33,2022-06-11,Delivered,Meesho,PJNE2199-KR-N-6XL,kurta,6XL,1,INR,764,KOLKATA,WEST BENGAL,700075,IN,False
22487,22488,404-5908503-3111500,5908503,W,29,2022-06-11,Delivered,Amazon,SET393-KR-NP-XXL,set,XXL,1,INR,955,KAVALI,ANDHRA PRADESH,524201,IN,False
22488,22489,402-1200732-3367508,1200732,M,41,2022-06-11,Delivered,Myntra,SAR015,saree,Free,1,INR,635,LUCKNOW,UTTAR PRADESH,226021,IN,False
22489,22490,405-7824840-5912321,7824840,W,42,2022-06-11,Cancelled,Amazon,JNE3838-KR-L,kurta,L,1,INR,387,HYDERABAD,TELANGANA,500053,IN,False
22490,22491,403-3002876-9142761,3002876,W,78,2022-06-11,Delivered,Flipkart,JNE3801-KR-S,kurta,S,1,INR,771,NEW DELHI,DELHI,110007,IN,False
22491,22492,403-3002876-9142761,3002876,M,39,2022-06-11,Delivered,Others,JNE3800-KR-A-S,western dress,S,1,INR,725,SHIVAMOGGA,KARNATAKA,577201,IN,False
22492,22493,408-5011951-6847541,5011951,M,46,2022-06-11,Delivered,Flipkart,SET369-KR-NP-XXL,set,XXL,1,INR,1399,NAGPUR,MAHARASHTRA,440022,IN,False
22493,22494,403-0957158-0660332,957158,M,43,2022-06-11,Delivered,Meesho,J0208-DR-M,western dress,M,1,INR,721,Idukki,KERALA,685561,IN,False
22494,22495,407-2473273-8225138,2473273,W,40,2022-06-11,Delivered,Amazon,SET293-KR-NP-L,set,L,1,INR,683,TALEGAON DABHADE,MAHARASHTRA,410506,IN,False
22495,22496,407-2473273-8225138,2473273,W,46,2022-06-11,Delivered,Myntra,JNE3510-KR-L,kurta,L,1,INR,429,NAGPUR,MAHARASHTRA,440022,IN,False
22496,22497,405-6970180-8513133,6970180,W,37,2022-06-11,Delivered,Myntra,SET197-KR-NP-L,set,L,1,INR,759,KOLKATA,WEST BENGAL,700034,IN,False
22497,22498,403-5830887-2385903,5830887,W,36,2022-06-11,Delivered,Myntra,J0003-SET-XXL,set,XXL,1,INR,696,SATARA,MAHARASHTRA,415114,IN,False
22498,22499,408-5076756-2817918,5076756,W,45,2022-06-11,Delivered,Amazon,J0379-SKD-M,set,M,1,INR,1301,KULGAM,JAMMU & KASHMIR,192231,IN,False
22499,22500,407-0988644-6761101,988644,W,33,2022-06-11,Delivered,Amazon,J0230-SKD-L,set,L,1,INR,1163,NORTH GUWAHATI,ASSAM,781030,IN,False
22500,22501,404-0398538-6133957,398538,M,37,2022-06-11,Delivered,Flipkart,JNE3797-KR-XXL,western dress,XXL,1,INR,735,COIMBATORE,TAMIL NADU,641016,IN,False
22501,22502,405-6843059-6579525,6843059,M,36,2022-06-11,Delivered,Myntra,J0413-DR-S,western dress,S,1,INR,741,PORT BLAIR,ANDAMAN & NICOBAR ,744101,IN,False
22502,22503,407-6396844-9489920,6396844,W,76,2022-06-11,Delivered,Amazon,JNE3801-KR-XXXL,kurta,3XL,1,INR,724,PIMPRI CHINCHWAD,MAHARASHTRA,411019,IN,False
22503,22504,407-7649178-4413900,7649178,W,44,2022-06-11,Delivered,Meesho,JNE3799-KR-XXL,kurta,XXL,1,INR,666,PUNE,MAHARASHTRA,411060,IN,False
22504,22505,407-7649178-4413900,7649178,M,47,2022-06-11,Delivered,Myntra,JNE3800-KR-S,western dress,S,1,INR,761,UPPER TADONG,SIKKIM,737135,IN,False
22505,22506,407-3739825-4761932,3739825,M,45,2022-06-11,Delivered,Ajio,J0157-DR-XS,western dress,XS,1,INR,690,Pune,MAHARASHTRA,411057,IN,False
22506,22507,171-7165263-0624321,7165263,W,55,2022-06-11,Delivered,Myntra,JNE3825-KR-S,kurta,S,1,INR,436,NEW DELHI,DELHI,110032,IN,False
22507,22508,406-2006618-9273936,2006618,M,62,2022-06-11,Delivered,Flipkart,JNE3797-KR-XS,western dress,XS,4,INR,2860,KANPUR,UTTAR PRADESH,208001,IN,False
22508,22509,406-1990822-6404306,1990822,W,19,2022-06-11,Delivered,Myntra,JNE3405-KR-L,kurta,L,1,INR,449,HOWRAH,WEST BENGAL,711101,IN,False
22509,22510,403-5107815-3403531,5107815,W,57,2022-06-11,Delivered,Myntra,JNE3640-TP-N-XS,top,XS,1,INR,487,BENGALURU,KARNATAKA,560076,IN,False
22510,22511,405-4887849-0266752,4887849,W,41,2022-06-11,Delivered,Amazon,JNE3160-KR-S,kurta,S,1,INR,729,LIDO TOWN,ASSAM,786182,IN,False
22511,22512,408-5282559-4896350,5282559,W,34,2022-06-11,Delivered,Amazon,JNE3468-KR-M,kurta,M,1,INR,339,New Delhi,DELHI,110032,IN,False
22512,22513,407-0888899-4312336,888899,W,32,2022-06-11,Delivered,Amazon,JNE3691-TU-M,top,M,1,INR,649,MUMBAI,MAHARASHTRA,400104,IN,False
22513,22514,408-3466960-3973111,3466960,W,31,2022-06-11,Delivered,Flipkart,JNE3487-KR-S,kurta,S,1,INR,345,BENGALURU,KARNATAKA,561203,IN,False
22514,22515,408-3466960-3973111,3466960,W,56,2022-06-11,Cancelled,Amazon,JNE3620-KR-M,kurta,M,1,INR,325,PUNE,MAHARASHTRA,411006,IN,False
22515,22516,407-0164727-0965941,164727,M,47,2022-06-11,Delivered,Myntra,J0401-DR-XXXL,western dress,3XL,1,INR,832,VASAI VIRAR,MAHARASHTRA,401208,IN,False
22516,22517,405-2753301-0508335,2753301,W,32,2022-06-11,Delivered,Myntra,J0301-TP-L,top,L,1,INR,493,NAGPUR,MAHARASHTRA,440013,IN,False
22517,22518,408-9257204-4557107,9257204,M,28,2022-06-11,Delivered,Flipkart,SET324-KR-NP-L,set,L,1,INR,635,HYDERABAD,TELANGANA,500096,IN,False
22518,22519,402-4846281-4749921,4846281,W,59,2022-06-11,Delivered,Amazon,JNE3697-KR-XL,kurta,XL,1,INR,486,JAMSHEDPUR,JHARKHAND,831001,IN,False
22519,22520,171-0203837-2989907,203837,W,38,2022-06-11,Delivered,Amazon,SET322-KR-SHA-XL,set,XL,1,INR,1099,BENGALURU,KARNATAKA,562125,IN,False
22520,22521,408-1711279-4418719,1711279,W,42,2022-06-11,Delivered,Meesho,JNE3396-KR-M,kurta,M,1,INR,487,Bengaluru,KARNATAKA,560083,IN,False
22521,22522,408-7105311-0585926,7105311,W,26,2022-06-11,Delivered,Flipkart,SET233-KR-PP-XXXL,set,3XL,1,INR,545,EAST DELHI,DELHI,110051,IN,False
22522,22523,406-5135488-0544348,5135488,M,25,2022-06-11,Delivered,Amazon,SET171-KR-NP-XXXL,set,3XL,1,INR,792,Faridabad,HARYANA,121002,IN,False
22523,22524,406-3782672-4211520,3782672,W,73,2022-06-11,Delivered,Ajio,NW016-ST-SR-L,set,L,1,INR,537,JAIPUR,RAJASTHAN,302019,IN,False
22524,22525,406-2816941-3790750,2816941,W,26,2022-06-11,Delivered,Amazon,SET291-KR-PP-XL,set,XL,1,INR,563,BENGALURU,KARNATAKA,560097,IN,False
22525,22526,408-0578369-3779536,578369,W,45,2022-06-11,Delivered,Amazon,SET333-KR-DPT-L,set,L,1,INR,967,GANDHINAGAR,GUJARAT,382355,IN,False
22526,22527,404-4808878-3760313,4808878,M,35,2022-06-11,Delivered,Myntra,JNE3797-KR-XXXL,western dress,3XL,1,INR,735,BENGALURU,KARNATAKA,560037,IN,False
22527,22528,171-3644782-1140364,3644782,M,20,2022-06-11,Delivered,Others,SET323-KR-NP-L,set,L,1,INR,939,BENGALURU,KARNATAKA,560076,IN,False
22528,22529,407-8695247-5375543,8695247,W,46,2022-06-11,Delivered,Flipkart,JNE3440-KR-N-XXL,kurta,XXL,1,INR,379,BHOWALI,UTTARAKHAND,263137,IN,False
